date,currency_code,rate,units
2024.04.13,USD,39.1676,1
2024.04.13,BYN,14.2366,1
2024.04.13,AZN,23.0465,1
2024.04.13,RON,8.4522,1
2024.04.13,TRY,1.2139,1
2024.04.13,XDR,51.7136,1
2024.04.13,BGN,21.4852,1
2024.04.13,EUR,42.019,1
2024.04.13,PLN,9.8674,1
2024.04.13,DZD,0.29133,1
2024.04.13,BDT,0.35452,1
2024.04.13,AMD,0.099159,1
2024.04.13,DOP,0.66115,1
2024.04.13,IRR,0.00092851,1
2024.04.13,IQD,0.029769,1
2024.04.13,KGS,0.43587,1
2024.04.13,LBP,0.000436,1
2024.04.13,LYD,8.0586,1
2024.04.13,MYR,8.2657,1
2024.04.13,MAD,3.8465,1
2024.04.13,PKR,0.14042,1
2024.04.13,SAR,10.3982,1
2024.04.13,VND,0.0015718,1
2024.04.13,THB,1.07729,1
2024.04.13,AED,10.6188,1
2024.04.13,TND,12.4776,1
2024.04.13,UZS,0.0030882,1
2024.04.13,TWD,1.221,1
2024.04.13,TMT,11.1421,1
2024.04.13,RSD,0.36025,1
2024.04.13,TJS,3.561,1
2024.04.13,GEL,14.9113,1
2024.04.13,BRL,7.2282,1
2024.04.13,XAU,91588.73,1
2024.04.13,XAG,1095.64,1
2024.04.13,XPT,37927.16,1
2024.04.13,XPD,41290.88,1
2024.04.14,AUD,25.5451,1
2024.04.14,CAD,28.6104,1
2024.04.14,CNY,5.4121,1
2024.04.14,CZK,1.6545,1
2024.04.14,DKK,5.6325,1
2024.04.14,HKD,4.9992,1
2024.04.14,HUF,0.107805,10
2024.04.14,INR,0.4708,1
2024.04.14,IDR,0.0024682,1
2024.04.14,ILS,10.4213,1
2024.04.14,JPY,0.25588,10
2024.04.14,KZT,0.087496,100
2024.04.14,KRW,0.028708,1
2024.04.14,MXN,2.3802,1
2024.04.14,MDL,2.2158,1
2024.04.14,NZD,23.4496,1
2024.04.14,NOK,3.6159,1
2024.04.14,RUB,0.41791,1
2024.04.14,SGD,28.9402,1
2024.04.14,ZAR,2.0829,1
2024.04.14,SEK,3.6432,1
2024.04.14,CHF,42.9093,1
2024.04.14,EGP,0.8237,1
2024.04.14,GBP,49.1123,1
2024.04.14,USD,39.1676,1
2024.04.14,BYN,14.2366,1
2024.04.14,AZN,23.0465,1
2024.04.14,RON,8.4522,1
2024.04.14,TRY,1.2139,1
2024.04.14,XDR,51.7136,1
2024.04.14,BGN,21.4852,1
2024.04.14,EUR,42.019,1
2024.04.14,PLN,9.8674,1
2024.04.14,DZD,0.29133,1
2024.04.14,BDT,0.35452,1
2024.04.14,AMD,0.099159,1
2024.04.14,DOP,0.66115,1
2024.04.14,IRR,0.00092851,1
2024.04.14,IQD,0.029769,1
2024.04.14,KGS,0.43587,1
2024.04.14,LBP,0.000436,1
2024.04.14,LYD,8.0586,1
2024.04.14,MYR,8.2657,1
2024.04.14,MAD,3.8465,1
2024.04.14,PKR,0.14042,1
2024.04.14,SAR,10.3982,1
2024.04.14,VND,0.0015718,1
2024.04.14,THB,1.07729,1
2024.04.14,AED,10.6188,1
2024.04.14,TND,12.4776,1
2024.04.14,UZS,0.0030882,1
2024.04.14,TWD,1.221,1
2024.04.14,TMT,11.1421,1
2024.04.14,RSD,0.36025,1
2024.04.14,TJS,3.561,1
2024.04.14,GEL,14.9113,1
2024.04.14,BRL,7.2282,1
2024.04.14,XAU,91588.73,1
2024.04.14,XAG,1095.64,1
2024.04.14,XPT,37927.16,1
2024.04.14,XPD,41290.88,1
2024.04.15,AUD,25.5857,1
2024.04.15,CAD,28.6622,1
2024.04.15,CNY,5.4437,1
2024.04.15,CZK,1.6564,1
2024.04.15,DKK,5.6255,1
2024.04.15,HKD,5.0274,1
2024.04.15,HUF,0.107167,10
2024.04.15,INR,0.47228,1
2024.04.15,IDR,0.0024828,1
2024.04.15,ILS,10.4523,1
2024.04.15,JPY,0.25721,10
2024.04.15,KZT,0.087721,100
2024.04.15,KRW,0.028655,1
2024.04.15,MXN,2.3857,1
2024.04.15,MDL,2.2322,1
2024.04.15,NZD,23.4936,1
2024.04.15,NOK,3.6234,1
2024.04.15,RUB,0.42134,1
2024.04.15,SGD,28.989,1
2024.04.15,ZAR,2.1009,1
2024.04.15,SEK,3.6284,1
2024.04.15,CHF,43.177,1
2024.04.15,EGP,0.8284,1
2024.04.15,GBP,49.1345,1
2024.04.15,USD,39.399,1
2024.04.15,BYN,14.3207,1
2024.04.15,AZN,23.1759,1
2024.04.15,RON,8.4411,1
2024.04.15,TRY,1.2188,1
2024.04.15,XDR,51.8826,1
2024.04.15,BGN,21.4592,1
2024.04.15,EUR,41.9678,1
2024.04.15,PLN,9.8527,1
2024.04.15,DZD,0.29133,1
2024.04.15,BDT,0.35452,1
2024.04.15,AMD,0.099159,1
2024.04.15,DOP,0.66115,1
2024.04.15,IRR,0.00092851,1
2024.04.15,IQD,0.029769,1
2024.04.15,KGS,0.43587,1
2024.04.15,LBP,0.000436,1
2024.04.15,LYD,8.0586,1
2024.04.15,MYR,8.2657,1
2024.04.15,MAD,3.8465,1
2024.04.15,PKR,0.14042,1
2024.04.15,SAR,10.3982,1
2024.04.15,VND,0.0015718,1
2024.04.15,THB,1.07729,1
2024.04.15,AED,10.6188,1
2024.04.15,TND,12.4776,1
2024.04.15,UZS,0.0030882,1
2024.04.15,TWD,1.221,1
2024.04.15,TMT,11.1421,1
2024.04.15,RSD,0.36025,1
2024.04.15,TJS,3.561,1
2024.04.15,GEL,14.9113,1
2024.04.15,BRL,7.2282,1
2024.04.15,XAU,94366.91,1
2024.04.15,XAG,1143.58,1
2024.04.15,XPT,39316.66,1
2024.04.15,XPD,42018.25,1
2024.04.16,AUD,25.6497,1
2024.04.16,CAD,28.7934,1
2024.04.16,CNY,5.467,1
2024.04.16,CZK,1.6651,1
2024.04.16,DKK,5.6512,1
2024.04.16,HKD,5.0549,1
2024.04.16,HUF,0.106941,10
2024.04.16,INR,0.47421,1
2024.04.16,IDR,0.0024938,1
2024.04.16,ILS,10.6435,1
2024.04.16,JPY,0.25713,10
2024.04.16,KZT,0.088192,100
2024.04.16,KRW,0.028598,1
2024.04.16,MXN,2.39,1
2024.04.16,MDL,2.2264,1
2024.04.16,NZD,23.5068,1
2024.04.16,NOK,3.6273,1
2024.04.16,RUB,0.42344,1
2024.04.16,SGD,29.0833,1
2024.04.16,ZAR,2.0903,1
2024.04.16,SEK,3.647,1
2024.04.16,CHF,43.3589,1
2024.04.16,EGP,0.8183,1
2024.04.16,GBP,49.3761,1
2024.04.16,USD,39.5737,1
2024.04.16,BYN,14.3842,1
2024.04.16,AZN,23.2759,1
2024.04.16,RON,8.4758,1
2024.04.16,TRY,1.2213,1
2024.04.16,XDR,52.1003,1
2024.04.16,BGN,21.5578,1
2024.04.16,EUR,42.1618,1
2024.04.16,PLN,9.8205,1
2024.04.16,DZD,0.29133,1
2024.04.16,BDT,0.35452,1
2024.04.16,AMD,0.099159,1
2024.04.16,DOP,0.66115,1
2024.04.16,IRR,0.00092851,1
2024.04.16,IQD,0.029769,1
2024.04.16,KGS,0.43587,1
2024.04.16,LBP,0.000436,1
2024.04.16,LYD,8.0586,1
2024.04.16,MYR,8.2657,1
2024.04.16,MAD,3.8465,1
2024.04.16,PKR,0.14042,1
2024.04.16,SAR,10.3982,1
2024.04.16,VND,0.0015718,1
2024.04.16,THB,1.07729,1
2024.04.16,AED,10.6188,1
2024.04.16,TND,12.4776,1
2024.04.16,UZS,0.0030882,1
2024.04.16,TWD,1.221,1
2024.04.16,TMT,11.1421,1
2024.04.16,RSD,0.36025,1
2024.04.16,TJS,3.561,1
2024.04.16,GEL,14.9113,1
2024.04.16,BRL,7.2282,1
2024.04.16,XAU,93289.06,1
2024.04.16,XAG,1128.08,1
2024.04.16,XPT,38584.75,1
2024.04.16,XPD,41398.05,1
2024.04.17,AUD,25.4301,1
2024.04.17,CAD,28.7276,1
2024.04.17,CNY,5.4672,1
2024.04.17,CZK,1.6697,1
2024.04.17,DKK,5.6458,1
2024.04.17,HKD,5.0531,1
2024.04.17,HUF,0.106748,10
2024.04.17,INR,0.47367,1
2024.04.17,IDR,0.0024471,1
2024.04.17,ILS,10.5392,1
2024.04.17,JPY,0.25593,10
2024.04.17,KZT,0.088194,100
2024.04.17,KRW,0.028386,1
2024.04.17,MXN,2.3543,1
2024.04.17,MDL,2.2238,1
2024.04.17,NZD,23.3287,1
2024.04.17,NOK,3.6128,1
2024.04.17,RUB,0.42031,1
2024.04.17,SGD,29.0236,1
2024.04.17,ZAR,2.0862,1
2024.04.17,SEK,3.6265,1
2024.04.17,CHF,43.3875,1
2024.04.17,EGP,0.8151,1
2024.04.17,GBP,49.3009,1
2024.04.17,USD,39.5737,1
2024.04.17,BYN,14.3842,1
2024.04.17,AZN,23.2759,1
2024.04.17,RON,8.4642,1
2024.04.17,TRY,1.2177,1
2024.04.17,XDR,52.0635,1
2024.04.17,BGN,21.5355,1
2024.04.17,EUR,42.1222,1
2024.04.17,PLN,9.7042,1
2024.04.17,DZD,0.29133,1
2024.04.17,BDT,0.35452,1
2024.04.17,AMD,0.099159,1
2024.04.17,DOP,0.66115,1
2024.04.17,IRR,0.00092851,1
2024.04.17,IQD,0.029769,1
2024.04.17,KGS,0.43587,1
2024.04.17,LBP,0.000436,1
2024.04.17,LYD,8.0586,1
2024.04.17,MYR,8.2657,1
2024.04.17,MAD,3.8465,1
2024.04.17,PKR,0.14042,1
2024.04.17,SAR,10.3982,1
2024.04.17,VND,0.0015718,1
2024.04.17,THB,1.07729,1
2024.04.17,AED,10.6188,1
2024.04.17,TND,12.4776,1
2024.04.17,UZS,0.0030882,1
2024.04.17,TWD,1.221,1
2024.04.17,TMT,11.1421,1
2024.04.17,RSD,0.36025,1
2024.04.17,TJS,3.561,1
2024.04.17,GEL,14.9113,1
2024.04.17,BRL,7.2282,1
2024.04.17,XAU,93957.07,1
2024.04.17,XAG,1123.21,1
2024.04.17,XPT,38427.25,1
2024.04.17,XPD,40393.27,1
2024.04.18,AUD,25.4117,1
2024.04.18,CAD,28.6351,1
2024.04.18,CNY,5.4629,1
2024.04.18,CZK,1.6669,1
2024.04.18,DKK,5.6366,1
2024.04.18,HKD,5.0496,1
2024.04.18,HUF,0.106948,10
2024.04.18,INR,0.47333,1
2024.04.18,IDR,0.002438,1
2024.04.18,ILS,10.4836,1
2024.04.18,JPY,0.25574,10
2024.04.18,KZT,0.088192,100
2024.04.18,KRW,0.028531,1
2024.04.18,MXN,2.3261,1
2024.04.18,MDL,2.2129,1
2024.04.18,NZD,23.3632,1
2024.04.18,NOK,3.5995,1
2024.04.18,RUB,0.42002,1
2024.04.18,SGD,29.0197,1
2024.04.18,ZAR,2.0752,1
2024.04.18,SEK,3.6055,1
2024.04.18,CHF,43.4085,1
2024.04.18,EGP,0.8143,1
2024.04.18,GBP,49.2613,1
2024.04.18,USD,39.5451,1
2024.04.18,BYN,14.3738,1
2024.04.18,AZN,23.2591,1
2024.04.18,RON,8.4518,1
2024.04.18,TRY,1.2156,1
2024.04.18,XDR,52.0118,1
2024.04.18,BGN,21.5013,1
2024.04.18,EUR,42.0562,1
2024.04.18,PLN,9.6614,1
2024.04.18,DZD,0.29133,1
2024.04.18,BDT,0.35452,1
2024.04.18,AMD,0.099159,1
2024.04.18,DOP,0.66115,1
2024.04.18,IRR,0.00092851,1
2024.04.18,IQD,0.029769,1
2024.04.18,KGS,0.43587,1
2024.04.18,LBP,0.000436,1
2024.04.18,LYD,8.0586,1
2024.04.18,MYR,8.2657,1
2024.04.18,MAD,3.8465,1
2024.04.18,PKR,0.14042,1
2024.04.18,SAR,10.3982,1
2024.04.18,VND,0.0015718,1
2024.04.18,THB,1.07729,1
2024.04.18,AED,10.6188,1
2024.04.18,TND,12.4776,1
2024.04.18,UZS,0.0030882,1
2024.04.18,TWD,1.221,1
2024.04.18,TMT,11.1421,1
2024.04.18,RSD,0.36025,1
2024.04.18,TJS,3.561,1
2024.04.18,GEL,14.9113,1
2024.04.18,BRL,7.2282,1
2024.04.18,XAU,94414.32,1
2024.04.18,XAG,1126.37,1
2024.04.18,XPT,38038.04,1
2024.04.18,XPD,40721.57,1
2024.04.19,AUD,25.5305,1
2024.04.19,CAD,28.7995,1
2024.04.19,CNY,5.4716,1
2024.04.19,CZK,1.6729,1
2024.04.19,DKK,5.6663,1
2024.04.19,HKD,5.0568,1
2024.04.19,HUF,0.107167,10
2024.04.19,INR,0.47405,1
2024.04.19,IDR,0.0024469,1
2024.04.19,ILS,10.4752,1
2024.04.19,JPY,0.25658,10
2024.04.19,KZT,0.088619,100
2024.04.19,KRW,0.028832,1
2024.04.19,MXN,2.3361,1
2024.04.19,MDL,2.2125,1
2024.04.19,NZD,23.4771,1
2024.04.19,NOK,3.6023,1
2024.04.19,RUB,0.42078,1
2024.04.19,SGD,29.1268,1
2024.04.19,ZAR,2.0799,1
2024.04.19,SEK,3.6351,1
2024.04.19,CHF,43.5804,1
2024.04.19,EGP,0.8193,1
2024.04.19,GBP,49.3858,1
2024.04.19,USD,39.6037,1
2024.04.19,BYN,14.3951,1
2024.04.19,AZN,23.2936,1
2024.04.19,RON,8.497,1
2024.04.19,TRY,1.2187,1
2024.04.19,XDR,52.1599,1
2024.04.19,BGN,21.6154,1
2024.04.19,EUR,42.2789,1
2024.04.19,PLN,9.769,1
2024.04.19,DZD,0.29133,1
2024.04.19,BDT,0.35452,1
2024.04.19,AMD,0.099159,1
2024.04.19,DOP,0.66115,1
2024.04.19,IRR,0.00092851,1
2024.04.19,IQD,0.029769,1
2024.04.19,KGS,0.43587,1
2024.04.19,LBP,0.000436,1
2024.04.19,LYD,8.0586,1
2024.04.19,MYR,8.2657,1
2024.04.19,MAD,3.8465,1
2024.04.19,PKR,0.14042,1
2024.04.19,SAR,10.3982,1
2024.04.19,VND,0.0015718,1
2024.04.19,THB,1.07729,1
2024.04.19,AED,10.6188,1
2024.04.19,TND,12.4776,1
2024.04.19,UZS,0.0030882,1
2024.04.19,TWD,1.221,1
2024.04.19,TMT,11.1421,1
2024.04.19,RSD,0.36025,1
2024.04.19,TJS,3.561,1
2024.04.19,GEL,14.9113,1
2024.04.19,BRL,7.2282,1
2024.04.19,XAU,94309.87,1
2024.04.19,XAG,1126.34,1
2024.04.19,XPT,37223.12,1
2024.04.19,XPD,40714.98,1
2024.04.20,AUD,25.5305,1
2024.04.20,CAD,28.7995,1
2024.04.20,CNY,5.4716,1
2024.04.20,CZK,1.6729,1
2024.04.20,DKK,5.6663,1
2024.04.20,HKD,5.0568,1
2024.04.20,HUF,0.107167,10
2024.04.20,INR,0.47405,1
2024.04.20,IDR,0.0024469,1
2024.04.20,ILS,10.4752,1
2024.04.20,JPY,0.25658,10
2024.04.20,KZT,0.088619,100
2024.04.20,KRW,0.028832,1
2024.04.20,MXN,2.3361,1
2024.04.20,MDL,2.2125,1
2024.04.20,NZD,23.4771,1
2024.04.20,NOK,3.6023,1
2024.04.20,RUB,0.42078,1
2024.04.20,SGD,29.1268,1
2024.04.20,ZAR,2.0799,1
2024.04.20,SEK,3.6351,1
2024.04.20,CHF,43.5804,1
2024.04.20,EGP,0.8193,1
2024.04.20,GBP,49.3858,1
2024.04.20,USD,39.6037,1
2024.04.20,BYN,14.3951,1
2024.04.20,AZN,23.2936,1
2024.04.20,RON,8.497,1
2024.04.20,TRY,1.2187,1
2024.04.20,XDR,52.1599,1
2024.04.20,BGN,21.6154,1
2024.04.20,EUR,42.2789,1
2024.04.20,PLN,9.769,1
2024.04.20,DZD,0.29133,1
2024.04.20,BDT,0.35452,1
2024.04.20,AMD,0.099159,1
2024.04.20,DOP,0.66115,1
2024.04.20,IRR,0.00092851,1
2024.04.20,IQD,0.029769,1
2024.04.20,KGS,0.43587,1
2024.04.20,LBP,0.000436,1
2024.04.20,LYD,8.0586,1
2024.04.20,MYR,8.2657,1
2024.04.20,MAD,3.8465,1
2024.04.20,PKR,0.14042,1
2024.04.20,SAR,10.3982,1
2024.04.20,VND,0.0015718,1
2024.04.20,THB,1.07729,1
2024.04.20,AED,10.6188,1
2024.04.20,TND,12.4776,1
2024.04.20,UZS,0.0030882,1
2024.04.20,TWD,1.221,1
2024.04.20,TMT,11.1421,1
2024.04.20,RSD,0.36025,1
2024.04.20,TJS,3.561,1
2024.04.20,GEL,14.9113,1
2024.04.20,BRL,7.2282,1
2024.04.20,XAU,94309.87,1
2024.04.20,XAG,1126.34,1
2024.04.20,XPT,37223.12,1
2024.04.20,XPD,40714.98,1
2024.04.21,AUD,25.5305,1
2024.04.21,CAD,28.7995,1
2024.04.21,CNY,5.4716,1
2024.04.21,CZK,1.6729,1
2024.04.21,DKK,5.6663,1
2024.04.21,HKD,5.0568,1
2024.04.21,HUF,0.107167,10
2024.04.21,INR,0.47405,1
2024.04.21,IDR,0.0024469,1
2024.04.21,ILS,10.4752,1
2024.04.21,JPY,0.25658,10
2024.04.21,KZT,0.088619,100
2024.04.21,KRW,0.028832,1
2024.04.21,MXN,2.3361,1
2024.04.21,MDL,2.2125,1
2024.04.21,NZD,23.4771,1
2024.04.21,NOK,3.6023,1
2024.04.21,RUB,0.42078,1
2024.04.21,SGD,29.1268,1
2024.04.21,ZAR,2.0799,1
2024.04.21,SEK,3.6351,1
2024.04.21,CHF,43.5804,1
2024.04.21,EGP,0.8193,1
2024.04.21,GBP,49.3858,1
2024.04.21,USD,39.6037,1
2024.04.21,BYN,14.3951,1
2024.04.21,AZN,23.2936,1
2024.04.21,RON,8.497,1
2024.04.21,TRY,1.2187,1
2024.04.21,XDR,52.1599,1
2024.04.21,BGN,21.6154,1
2024.04.21,EUR,42.2789,1
2024.04.21,PLN,9.769,1
2024.04.21,DZD,0.29133,1
2024.04.21,BDT,0.35452,1
2024.04.21,AMD,0.099159,1
2024.04.21,DOP,0.66115,1
2024.04.21,IRR,0.00092851,1
2024.04.21,IQD,0.029769,1
2024.04.21,KGS,0.43587,1
2024.04.21,LBP,0.000436,1
2024.04.21,LYD,8.0586,1
2024.04.21,MYR,8.2657,1
2024.04.21,MAD,3.8465,1
2024.04.21,PKR,0.14042,1
2024.04.21,SAR,10.3982,1
2024.04.21,VND,0.0015718,1
2024.04.21,THB,1.07729,1
2024.04.21,AED,10.6188,1
2024.04.21,TND,12.4776,1
2024.04.21,UZS,0.0030882,1
2024.04.21,TWD,1.221,1
2024.04.21,TMT,11.1421,1
2024.04.21,RSD,0.36025,1
2024.04.21,TJS,3.561,1
2024.04.21,GEL,14.9113,1
2024.04.21,BRL,7.2282,1
2024.04.21,XAU,94309.87,1
2024.04.21,XAG,1126.34,1
2024.04.21,XPT,37223.12,1
2024.04.21,XPD,40714.98,1
2024.04.22,AUD,25.504,1
2024.04.22,CAD,28.9062,1
2024.04.22,CNY,5.4947,1
2024.04.22,CZK,1.678,1
2024.04.22,DKK,5.6797,1
2024.04.22,HKD,5.0796,1
2024.04.22,HUF,0.107271,10
2024.04.22,INR,0.47667,1
2024.04.22,IDR,0.002444,1
2024.04.22,ILS,10.5315,1
2024.04.22,JPY,0.25735,10
2024.04.22,KZT,0.089175,100
2024.04.22,KRW,0.028793,1
2024.04.22,MXN,2.2909,1
2024.04.22,MDL,2.2228,1
2024.04.22,NZD,23.4152,1
2024.04.22,NOK,3.6029,1
2024.04.22,RUB,0.42645,1
2024.04.22,SGD,29.2107,1
2024.04.22,ZAR,2.0712,1
2024.04.22,SEK,3.6331,1
2024.04.22,CHF,43.7663,1
2024.04.22,EGP,0.8232,1
2024.04.22,GBP,49.4922,1
2024.04.22,USD,39.7879,1
2024.04.22,BYN,14.462,1
2024.04.22,AZN,23.4019,1
2024.04.22,RON,8.5166,1
2024.04.22,TRY,1.2205,1
2024.04.22,XDR,52.3493,1
2024.04.22,BGN,21.6698,1
2024.04.22,EUR,42.3821,1
2024.04.22,PLN,9.7865,1
2024.04.22,DZD,0.29133,1
2024.04.22,BDT,0.35452,1
2024.04.22,AMD,0.099159,1
2024.04.22,DOP,0.66115,1
2024.04.22,IRR,0.00092851,1
2024.04.22,IQD,0.029769,1
2024.04.22,KGS,0.43587,1
2024.04.22,LBP,0.000436,1
2024.04.22,LYD,8.0586,1
2024.04.22,MYR,8.2657,1
2024.04.22,MAD,3.8465,1
2024.04.22,PKR,0.14042,1
2024.04.22,SAR,10.3982,1
2024.04.22,VND,0.0015718,1
2024.04.22,THB,1.07729,1
2024.04.22,AED,10.6188,1
2024.04.22,TND,12.4776,1
2024.04.22,UZS,0.0030882,1
2024.04.22,TWD,1.221,1
2024.04.22,TMT,11.1421,1
2024.04.22,RSD,0.36025,1
2024.04.22,TJS,3.561,1
2024.04.22,GEL,14.9113,1
2024.04.22,BRL,7.2282,1
2024.04.22,XAU,94602.1,1
2024.04.22,XAG,1122.93,1
2024.04.22,XPT,37071.98,1
2024.04.22,XPD,40053.68,1
2024.04.23,AUD,25.6107,1
2024.04.23,CAD,29.0031,1
2024.04.23,CNY,5.4923,1
2024.04.23,CZK,1.6747,1
2024.04.23,DKK,5.6707,1
2024.04.23,HKD,5.0768,1
2024.04.23,HUF,0.107323,10
2024.04.23,INR,0.47718,1
2024.04.23,IDR,0.0024497,1
2024.04.23,ILS,10.5614,1
2024.04.23,JPY,0.25707,10
2024.04.23,KZT,0.089281,100
2024.04.23,KRW,0.02884,1
2024.04.23,MXN,2.3282,1
2024.04.23,MDL,2.2288,1
2024.04.23,NZD,23.5002,1
2024.04.23,NOK,3.6128,1
2024.04.23,RUB,0.42575,1
2024.04.23,SGD,29.1904,1
2024.04.23,ZAR,2.0815,1
2024.04.23,SEK,3.6476,1
2024.04.23,CHF,43.6343,1
2024.04.23,EGP,0.8263,1
2024.04.23,GBP,48.9915,1
2024.04.23,USD,39.7836,1
2024.04.23,BYN,14.4605,1
2024.04.23,AZN,23.3994,1
2024.04.23,RON,8.5037,1
2024.04.23,TRY,1.2228,1
2024.04.23,XDR,52.2735,1
2024.04.23,BGN,21.6462,1
2024.04.23,EUR,42.3118,1
2024.04.23,PLN,9.7987,1
2024.04.23,DZD,0.29133,1
2024.04.23,BDT,0.35452,1
2024.04.23,AMD,0.099159,1
2024.04.23,DOP,0.66115,1
2024.04.23,IRR,0.00092851,1
2024.04.23,IQD,0.029769,1
2024.04.23,KGS,0.43587,1
2024.04.23,LBP,0.000436,1
2024.04.23,LYD,8.0586,1
2024.04.23,MYR,8.2657,1
2024.04.23,MAD,3.8465,1
2024.04.23,PKR,0.14042,1
2024.04.23,SAR,10.3982,1
2024.04.23,VND,0.0015718,1
2024.04.23,THB,1.07729,1
2024.04.23,AED,10.6188,1
2024.04.23,TND,12.4776,1
2024.04.23,UZS,0.0030882,1
2024.04.23,TWD,1.221,1
2024.04.23,TMT,11.1421,1
2024.04.23,RSD,0.36025,1
2024.04.23,TJS,3.561,1
2024.04.23,GEL,14.9113,1
2024.04.23,BRL,7.2282,1
2024.04.23,XAU,93184.33,1
2024.04.23,XAG,1093.85,1
2024.04.23,XPT,36707.13,1
2024.04.23,XPD,40190.59,1
2024.04.24,AUD,25.5508,1
2024.04.24,CAD,28.8843,1
2024.04.24,CNY,5.4625,1
2024.04.24,CZK,1.6736,1
2024.04.24,DKK,5.6645,1
2024.04.24,HKD,5.0519,1
2024.04.24,HUF,0.107419,10
2024.04.24,INR,0.47496,1
2024.04.24,IDR,0.0024406,1
2024.04.24,ILS,10.4725,1
2024.04.24,JPY,0.25572,10
2024.04.24,KZT,0.089218,100
2024.04.24,KRW,0.028726,1
2024.04.24,MXN,2.3137,1
2024.04.24,MDL,2.2177,1
2024.04.24,NZD,23.4072,1
2024.04.24,NOK,3.6031,1
2024.04.24,RUB,0.42478,1
2024.04.24,SGD,29.0539,1
2024.04.24,ZAR,2.0586,1
2024.04.24,SEK,3.642,1
2024.04.24,CHF,43.4438,1
2024.04.24,EGP,0.8239,1
2024.04.24,GBP,49.0668,1
2024.04.24,USD,39.586,1
2024.04.24,BYN,14.3886,1
2024.04.24,AZN,23.2831,1
2024.04.24,RON,8.4927,1
2024.04.24,TRY,1.2149,1
2024.04.24,XDR,52.0959,1
2024.04.24,BGN,21.6045,1
2024.04.24,EUR,42.262,1
2024.04.24,PLN,9.7956,1
2024.04.24,DZD,0.29133,1
2024.04.24,BDT,0.35452,1
2024.04.24,AMD,0.099159,1
2024.04.24,DOP,0.66115,1
2024.04.24,IRR,0.00092851,1
2024.04.24,IQD,0.029769,1
2024.04.24,KGS,0.43587,1
2024.04.24,LBP,0.000436,1
2024.04.24,LYD,8.0586,1
2024.04.24,MYR,8.2657,1
2024.04.24,MAD,3.8465,1
2024.04.24,PKR,0.14042,1
2024.04.24,SAR,10.3982,1
2024.04.24,VND,0.0015718,1
2024.04.24,THB,1.07729,1
2024.04.24,AED,10.6188,1
2024.04.24,TND,12.4776,1
2024.04.24,UZS,0.0030882,1
2024.04.24,TWD,1.221,1
2024.04.24,TMT,11.1421,1
2024.04.24,RSD,0.36025,1
2024.04.24,TJS,3.561,1
2024.04.24,GEL,14.9113,1
2024.04.24,BRL,7.2282,1
2024.04.24,XAU,91151.91,1
2024.04.24,XAG,1067.34,1
2024.04.24,XPT,35958.34,1
2024.04.24,XPD,39599.46,1
2024.04.25,AUD,25.6704,1
2024.04.25,CAD,28.8388,1
2024.04.25,CNY,5.4473,1
2024.04.25,CZK,1.6715,1
2024.04.25,DKK,5.6565,1
2024.04.25,HKD,5.0393,1
2024.04.25,HUF,0.107269,10
2024.04.25,INR,0.47372,1
2024.04.25,IDR,0.0024433,1
2024.04.25,ILS,10.4525,1
2024.04.25,JPY,0.25477,10
2024.04.25,KZT,0.08896,100
2024.04.25,KRW,0.028811,1
2024.04.25,MXN,2.3308,1
2024.04.25,MDL,2.2073,1
2024.04.25,NZD,23.4185,1
2024.04.25,NOK,3.5966,1
2024.04.25,RUB,0.42673,1
2024.04.25,SGD,28.9955,1
2024.04.25,ZAR,2.057,1
2024.04.25,SEK,3.6294,1
2024.04.25,CHF,43.1667,1
2024.04.25,EGP,0.824,1
2024.04.25,GBP,49.075,1
2024.04.25,USD,39.4716,1
2024.04.25,BYN,14.347,1
2024.04.25,AZN,23.2159,1
2024.04.25,RON,8.4785,1
2024.04.25,TRY,1.2137,1
2024.04.25,XDR,51.9715,1
2024.04.25,BGN,21.5692,1
2024.04.25,EUR,42.1833,1
2024.04.25,PLN,9.7656,1
2024.04.25,DZD,0.29133,1
2024.04.25,BDT,0.35452,1
2024.04.25,AMD,0.099159,1
2024.04.25,DOP,0.66115,1
2024.04.25,IRR,0.00092851,1
2024.04.25,IQD,0.029769,1
2024.04.25,KGS,0.43587,1
2024.04.25,LBP,0.000436,1
2024.04.25,LYD,8.0586,1
2024.04.25,MYR,8.2657,1
2024.04.25,MAD,3.8465,1
2024.04.25,PKR,0.14042,1
2024.04.25,SAR,10.3982,1
2024.04.25,VND,0.0015718,1
2024.04.25,THB,1.07729,1
2024.04.25,AED,10.6188,1
2024.04.25,TND,12.4776,1
2024.04.25,UZS,0.0030882,1
2024.04.25,TWD,1.221,1
2024.04.25,TMT,11.1421,1
2024.04.25,RSD,0.36025,1
2024.04.25,TJS,3.561,1
2024.04.25,GEL,14.9113,1
2024.04.25,BRL,7.2282,1
2024.04.25,XAU,91400.04,1
2024.04.25,XAG,1070.47,1
2024.04.25,XPT,36045.86,1
2024.04.25,XPD,40324.58,1
2024.04.26,AUD,25.9066,1
2024.04.26,CAD,29.0135,1
2024.04.26,CNY,5.4745,1
2024.04.26,CZK,1.6915,1
2024.04.26,DKK,5.7007,1
2024.04.26,HKD,5.0675,1
2024.04.26,HUF,0.108258,10
2024.04.26,INR,0.4761,1
2024.04.26,IDR,0.0024507,1
2024.04.26,ILS,10.4698,1
2024.04.26,JPY,0.25503,10
2024.04.26,KZT,0.089231,100
